MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
11/20/2019 3:11:41,0,3.93,0,FR1_Light_tracking,Poke,Right,40,18,25,nan
11/20/2019 3:11:43,0,3.93,0,FR1_Light_tracking,Poke,Right,41,18,25,nan
11/20/2019 3:11:44,0,3.93,0,FR1_Light_tracking,Poke,Right,41,18,25,nan
11/20/2019 3:11:48,0,3.93,0,FR1_Light_tracking,Poke,Right,41,19,25,nan
11/20/2019 3:12:00,0,3.93,1,FR1_Light_tracking,Pellet,Right,41,19,26,8
11/20/2019 3:12:11,0,3.93,0,FR1_Light_tracking,Poke,Left,41,20,26,nan
11/20/2019 3:12:20,0,3.93,0,FR1_Light_tracking,Poke,Left,41,21,26,nan
11/20/2019 3:12:22,0,3.93,0,FR1_Light_tracking,Poke,Left,41,22,26,nan
11/20/2019 3:12:28,0,3.93,0,FR1_Light_tracking,Poke,Left,42,22,26,nan
11/20/2019 3:12:41,0,3.93,2,FR1_Light_tracking,Pellet,Left,42,22,27,7
11/20/2019 3:12:54,0,3.93,0,FR1_Light_tracking,Poke,Left,42,23,27,nan
11/20/2019 3:12:56,0,3.93,0,FR1_Light_tracking,Poke,Left,42,24,27,nan
11/20/2019 3:12:59,0,3.93,0,FR1_Light_tracking,Poke,Left,43,24,27,nan
11/20/2019 3:13:17,0,3.93,3,FR1_Light_tracking,Pellet,Left,43,24,28,8
11/20/2019 3:13:39,0,3.93,0,FR1_Light_tracking,Poke,Right,44,24,28,nan
11/20/2019 3:13:39,0,3.93,0,FR1_Light_tracking,Poke,Right,44,24,28,nan
11/20/2019 3:13:45,0,3.93,0,FR1_Light_tracking,Poke,Right,45,24,28,nan
11/20/2019 3:13:46,0,3.93,0,FR1_Light_tracking,Poke,Right,45,24,28,nan
11/20/2019 3:13:55,0,3.93,0,FR1_Light_tracking,Poke,Right,45,25,28,nan
11/20/2019 3:14:00,0,3.93,1,FR1_Light_tracking,Pellet,Right,45,25,29,1
11/20/2019 3:14:13,0,3.93,0,FR1_Light_tracking,Poke,Right,45,26,29,nan
11/20/2019 3:14:25,0,3.93,3,FR1_Light_tracking,Pellet,Right,45,26,30,4
11/20/2019 3:14:35,0,3.93,0,FR1_Light_tracking,Poke,Left,45,27,30,nan
11/20/2019 3:14:39,0,3.93,0,FR1_Light_tracking,Poke,Left,45,28,30,nan
11/20/2019 3:31:39,0,3.93,0,FR1_Light_tracking,Poke,Left,46,28,30,nan
11/20/2019 3:31:57,0,3.93,1,FR1_Light_tracking,Pellet,Left,46,28,31,14
11/20/2019 3:57:32,0,3.93,0,FR1_Light_tracking,Poke,Left,47,28,31,nan
11/20/2019 3:57:47,0,4.02,4,FR1_Light_tracking,Pellet,Left,47,28,32,5
11/20/2019 3:58:35,0,3.93,0,FR1_Light_tracking,Poke,Left,48,28,32,nan
11/20/2019 3:58:50,0,3.92,3,FR1_Light_tracking,Pellet,Left,48,28,33,6
11/20/2019 4:07:06,0,3.92,0,FR1_Light_tracking,Poke,Right,48,29,33,nan
11/20/2019 4:07:19,0,3.92,1,FR1_Light_tracking,Pellet,Right,48,29,34,10
11/20/2019 4:07:32,0,3.93,0,FR1_Light_tracking,Poke,Right,48,30,34,nan
11/20/2019 4:07:46,0,3.93,2,FR1_Light_tracking,Pellet,Right,48,30,35,9
11/20/2019 4:37:57,0,3.93,0,FR1_Light_tracking,Poke,Left,49,30,35,nan
11/20/2019 4:38:13,0,3.92,3,FR1_Light_tracking,Pellet,Left,49,30,36,9
11/20/2019 4:54:48,0,3.93,0,FR1_Light_tracking,Poke,Right,50,30,36,nan
11/20/2019 4:54:48,0,3.93,0,FR1_Light_tracking,Poke,Right,50,30,36,nan
11/20/2019 4:54:53,0,3.92,0,FR1_Light_tracking,Poke,Right,51,30,36,nan
11/20/2019 4:54:54,0,3.92,0,FR1_Light_tracking,Poke,Right,51,30,36,nan
11/20/2019 4:54:57,0,3.92,0,FR1_Light_tracking,Poke,Right,52,30,36,nan
11/20/2019 4:54:57,0,3.92,0,FR1_Light_tracking,Poke,Right,52,30,36,nan
11/20/2019 4:55:06,0,3.93,0,FR1_Light_tracking,Poke,Right,52,31,36,nan
11/20/2019 4:55:18,0,3.92,3,FR1_Light_tracking,Pellet,Right,52,31,37,4
11/20/2019 4:55:32,0,3.92,0,FR1_Light_tracking,Poke,Right,52,32,37,nan
11/20/2019 4:55:47,0,3.93,2,FR1_Light_tracking,Pellet,Right,52,32,38,11
11/20/2019 4:56:00,0,3.93,0,FR1_Light_tracking,Poke,Right,52,33,38,nan
11/20/2019 4:56:11,0,3.92,2,FR1_Light_tracking,Pellet,Right,52,33,39,5
11/20/2019 5:34:05,0,3.92,0,FR1_Light_tracking,Poke,Right,53,33,39,nan
11/20/2019 5:34:05,0,3.92,0,FR1_Light_tracking,Poke,Right,53,33,39,nan
11/20/2019 5:34:08,0,3.92,0,FR1_Light_tracking,Poke,Right,53,34,39,nan
11/20/2019 5:34:21,0,3.92,2,FR1_Light_tracking,Pellet,Right,53,34,40,6
11/20/2019 5:52:43,0,3.91,0,FR1_Light_tracking,Poke,Right,54,34,40,nan
11/20/2019 5:52:44,0,3.91,0,FR1_Light_tracking,Poke,Right,54,34,40,nan
11/20/2019 6:05:53,0,3.92,0,FR1_Light_tracking,Poke,Right,55,34,40,nan
11/20/2019 6:05:53,0,3.92,0,FR1_Light_tracking,Poke,Right,55,34,40,nan
11/20/2019 7:39:57,0,3.91,0,FR1_Light_tracking,Poke,Right,55,35,40,nan
11/20/2019 7:40:10,0,3.91,2,FR1_Light_tracking,Pellet,Right,55,35,41,8
11/20/2019 7:40:27,0,3.91,0,FR1_Light_tracking,Poke,Left,55,36,41,nan
11/20/2019 8:40:15,0,3.90,0,FR1_Light_tracking,Poke,Left,55,37,41,nan
11/20/2019 8:53:07,0,3.91,0,FR1_Light_tracking,Poke,Left,56,37,41,nan
11/20/2019 8:53:22,0,3.91,2,FR1_Light_tracking,Pellet,Left,56,37,42,2
11/20/2019 8:53:53,0,3.90,0,FR1_Light_tracking,Poke,Left,57,37,42,nan
11/20/2019 8:54:07,0,3.90,2,FR1_Light_tracking,Pellet,Left,57,37,43,8
11/20/2019 9:57:01,0,3.90,0,FR1_Light_tracking,Poke,Right,57,38,43,nan
11/20/2019 9:58:18,0,3.90,1,FR1_Light_tracking,Pellet,Right,57,38,44,74
11/20/2019 10:40:30,0,3.89,0,FR1_Light_tracking,Poke,Right,58,38,44,nan
11/20/2019 10:40:31,0,3.89,0,FR1_Light_tracking,Poke,Right,58,38,44,nan
11/20/2019 10:40:36,0,3.89,0,FR1_Light_tracking,Poke,Right,58,39,44,nan
11/20/2019 10:40:50,0,3.90,1,FR1_Light_tracking,Pellet,Right,58,39,45,10
11/20/2019 10:56:38,0,3.89,0,FR1_Light_tracking,Poke,Right,58,40,45,nan
11/20/2019 10:56:53,0,3.97,3,FR1_Light_tracking,Pellet,Right,58,40,46,7
11/20/2019 12:57:54,0,3.88,0,FR1_Light_tracking,Poke,Left,59,40,46,nan
11/20/2019 12:58:11,0,3.96,4,FR1_Light_tracking,Pellet,Left,59,40,47,7
11/20/2019 12:58:29,0,3.88,0,FR1_Light_tracking,Poke,Left,60,40,47,nan
11/20/2019 12:58:44,0,3.95,5,FR1_Light_tracking,Pellet,Left,60,40,48,1
11/20/2019 12:59:05,0,3.89,0,FR1_Light_tracking,Poke,Left,61,40,48,nan
11/20/2019 12:59:19,0,3.95,2,FR1_Light_tracking,Pellet,Left,61,40,49,9
11/20/2019 13:12:04,0,3.89,0,FR1_Light_tracking,Poke,Left,62,40,49,nan
11/20/2019 13:12:18,0,3.89,2,FR1_Light_tracking,Pellet,Left,62,40,50,8
11/20/2019 14:16:16,0,3.88,0,FR1_Light_tracking,Poke,Left,63,40,50,nan
11/20/2019 14:16:29,0,3.95,3,FR1_Light_tracking,Pellet,Left,63,40,51,6
11/20/2019 14:17:51,0,3.87,0,FR1_Light_tracking,Poke,Right,64,40,51,nan
11/20/2019 14:17:51,0,3.87,0,FR1_Light_tracking,Poke,Right,64,40,51,nan
11/20/2019 14:17:52,0,3.88,0,FR1_Light_tracking,Poke,Right,65,40,51,nan
11/20/2019 14:17:53,0,3.88,0,FR1_Light_tracking,Poke,Right,65,40,51,nan
11/20/2019 14:17:55,0,3.88,0,FR1_Light_tracking,Poke,Right,66,40,51,nan
11/20/2019 14:17:56,0,3.88,0,FR1_Light_tracking,Poke,Right,66,40,51,nan
11/20/2019 14:17:57,0,3.88,0,FR1_Light_tracking,Poke,Right,67,40,51,nan
11/20/2019 14:17:58,0,3.88,0,FR1_Light_tracking,Poke,Right,67,40,51,nan
11/20/2019 14:18:04,0,3.88,0,FR1_Light_tracking,Poke,Right,68,40,51,nan
11/20/2019 14:18:04,0,3.88,0,FR1_Light_tracking,Poke,Right,68,40,51,nan
11/20/2019 14:18:11,0,3.88,0,FR1_Light_tracking,Poke,Right,68,41,51,nan
11/20/2019 14:18:25,0,3.88,2,FR1_Light_tracking,Pellet,Right,68,41,52,8
11/20/2019 14:18:41,0,3.87,0,FR1_Light_tracking,Poke,Right,68,42,52,nan
11/20/2019 14:18:53,0,3.87,2,FR1_Light_tracking,Pellet,Right,68,42,53,6
11/20/2019 14:33:23,0,3.88,0,FR1_Light_tracking,Poke,Right,69,42,53,nan
11/20/2019 14:33:23,0,3.88,0,FR1_Light_tracking,Poke,Right,69,42,53,nan
11/20/2019 14:33:25,0,3.88,0,FR1_Light_tracking,Poke,Right,70,42,53,nan
11/20/2019 14:33:25,0,3.88,0,FR1_Light_tracking,Poke,Right,70,42,53,nan
11/20/2019 14:52:39,0,3.87,0,FR1_Light_tracking,Poke,Right,71,42,53,nan
11/20/2019 14:52:39,0,3.87,0,FR1_Light_tracking,Poke,Right,71,42,53,nan
11/20/2019 14:52:56,0,3.87,0,FR1_Light_tracking,Poke,Right,71,43,53,nan
11/20/2019 14:53:08,0,3.87,2,FR1_Light_tracking,Pellet,Right,71,43,54,7
11/20/2019 14:53:32,0,3.87,0,FR1_Light_tracking,Poke,Left,71,44,54,nan
11/20/2019 14:55:08,0,3.88,0,FR1_Light_tracking,Poke,Left,72,44,54,nan
11/20/2019 14:55:21,0,3.87,1,FR1_Light_tracking,Pellet,Left,72,44,55,9
11/20/2019 14:55:43,0,3.87,0,FR1_Light_tracking,Poke,Left,72,45,55,nan
11/20/2019 15:38:59,0,3.87,0,FR1_Light_tracking,Poke,Left,73,45,55,nan
11/20/2019 15:39:05,0,3.87,1,FR1_Light_tracking,Pellet,Left,73,45,56,2
11/20/2019 15:42:58,0,3.87,0,FR1_Light_tracking,Poke,Right,74,45,56,nan
11/20/2019 15:42:59,0,3.87,0,FR1_Light_tracking,Poke,Right,74,45,56,nan
11/20/2019 15:43:01,0,3.87,0,FR1_Light_tracking,Poke,Right,75,45,56,nan
11/20/2019 15:43:01,0,3.87,0,FR1_Light_tracking,Poke,Right,75,45,56,nan
11/20/2019 15:43:06,0,3.87,0,FR1_Light_tracking,Poke,Right,75,46,56,nan
11/20/2019 15:43:18,0,3.87,2,FR1_Light_tracking,Pellet,Right,75,46,57,6
11/20/2019 15:44:44,0,3.87,0,FR1_Light_tracking,Poke,Left,75,47,57,nan
11/20/2019 15:44:46,0,3.87,0,FR1_Light_tracking,Poke,Left,75,48,57,nan
11/20/2019 15:44:48,0,3.87,0,FR1_Light_tracking,Poke,Left,75,49,57,nan
11/20/2019 15:44:49,0,3.87,0,FR1_Light_tracking,Poke,Left,75,50,57,nan
11/20/2019 15:48:30,0,3.87,0,FR1_Light_tracking,Poke,Left,76,50,57,nan
11/20/2019 15:48:44,0,3.87,1,FR1_Light_tracking,Pellet,Left,76,50,58,10
11/20/2019 15:49:01,0,3.87,0,FR1_Light_tracking,Poke,Right,77,50,58,nan
11/20/2019 15:49:01,0,3.87,0,FR1_Light_tracking,Poke,Right,77,50,58,nan
11/20/2019 15:49:08,0,3.87,0,FR1_Light_tracking,Poke,Right,78,50,58,nan
11/20/2019 15:49:08,0,3.87,0,FR1_Light_tracking,Poke,Right,78,50,58,nan
11/20/2019 17:22:00,0,3.87,0,FR1_Light_tracking,Poke,Right,79,50,58,nan
11/20/2019 17:22:01,0,3.87,0,FR1_Light_tracking,Poke,Right,79,50,58,nan
11/20/2019 17:22:03,0,3.87,0,FR1_Light_tracking,Poke,Right,80,50,58,nan
11/20/2019 17:22:04,0,3.87,0,FR1_Light_tracking,Poke,Right,80,50,58,nan
11/20/2019 17:22:07,0,3.86,0,FR1_Light_tracking,Poke,Right,80,51,58,nan
11/20/2019 17:22:21,0,3.86,2,FR1_Light_tracking,Pellet,Right,80,51,59,8
11/20/2019 17:22:37,0,3.86,0,FR1_Light_tracking,Poke,Left,80,52,59,nan
11/20/2019 17:22:39,0,3.87,0,FR1_Light_tracking,Poke,Left,80,53,59,nan
11/20/2019 17:22:40,0,3.87,0,FR1_Light_tracking,Poke,Left,80,54,59,nan
11/20/2019 17:22:41,0,3.86,0,FR1_Light_tracking,Poke,Left,80,55,59,nan
11/20/2019 17:22:48,0,3.86,0,FR1_Light_tracking,Poke,Left,81,55,59,nan
11/20/2019 17:23:01,0,3.87,1,FR1_Light_tracking,Pellet,Left,81,55,60,9
11/20/2019 17:23:17,0,3.86,0,FR1_Light_tracking,Poke,Right,82,55,60,nan
11/20/2019 17:23:18,0,3.86,0,FR1_Light_tracking,Poke,Right,82,55,60,nan
11/20/2019 17:33:52,0,3.86,0,FR1_Light_tracking,Poke,Right,82,56,60,nan
11/20/2019 17:35:59,0,3.86,1,FR1_Light_tracking,Pellet,Right,82,56,61,124
11/20/2019 19:27:39,0,3.85,0,FR1_Light_tracking,Poke,Right,83,56,61,nan
11/20/2019 19:27:39,0,3.85,0,FR1_Light_tracking,Poke,Right,83,56,61,nan
11/20/2019 19:27:44,0,3.85,0,FR1_Light_tracking,Poke,Right,84,56,61,nan
11/20/2019 19:27:45,0,3.85,0,FR1_Light_tracking,Poke,Right,84,56,61,nan
11/20/2019 19:27:46,0,3.85,0,FR1_Light_tracking,Poke,Right,85,56,61,nan
11/20/2019 19:27:47,0,3.85,0,FR1_Light_tracking,Poke,Right,85,56,61,nan
11/20/2019 19:27:49,0,3.85,0,FR1_Light_tracking,Poke,Right,85,57,61,nan
11/20/2019 19:27:59,0,3.85,2,FR1_Light_tracking,Pellet,Right,85,57,62,4
11/20/2019 19:28:15,0,3.85,0,FR1_Light_tracking,Poke,Right,85,58,62,nan
11/20/2019 19:28:28,0,3.85,2,FR1_Light_tracking,Pellet,Right,85,58,63,8
11/20/2019 19:28:41,0,3.85,0,FR1_Light_tracking,Poke,Left,85,59,63,nan
11/20/2019 20:58:20,0,3.85,0,FR1_Light_tracking,Poke,Left,86,59,63,nan
11/20/2019 20:58:33,0,3.85,1,FR1_Light_tracking,Pellet,Left,86,59,64,10
11/20/2019 20:58:46,0,3.84,0,FR1_Light_tracking,Poke,Right,87,59,64,nan
11/20/2019 20:58:47,0,3.84,0,FR1_Light_tracking,Poke,Right,87,59,64,nan
11/20/2019 20:58:53,0,3.84,0,FR1_Light_tracking,Poke,Right,88,59,64,nan
11/20/2019 20:58:54,0,3.84,0,FR1_Light_tracking,Poke,Right,88,59,64,nan
11/20/2019 20:58:55,0,3.85,0,FR1_Light_tracking,Poke,Right,89,59,64,nan
11/20/2019 20:58:56,0,3.85,0,FR1_Light_tracking,Poke,Right,89,59,64,nan
11/20/2019 20:58:59,0,3.84,0,FR1_Light_tracking,Poke,Right,89,60,64,nan
11/20/2019 20:59:16,0,3.90,2,FR1_Light_tracking,Pellet,Right,89,60,65,13
11/20/2019 21:06:11,0,3.85,0,FR1_Light_tracking,Poke,Right,89,61,65,nan
11/20/2019 21:06:26,0,3.84,2,FR1_Light_tracking,Pellet,Right,89,61,66,8
11/20/2019 22:56:19,0,3.83,0,FR1_Light_tracking,Poke,Right,89,62,66,nan
11/20/2019 22:56:34,0,3.89,2,FR1_Light_tracking,Pellet,Right,89,62,67,10
11/20/2019 22:56:59,0,3.84,0,FR1_Light_tracking,Poke,Right,89,63,67,nan
11/20/2019 22:57:13,0,3.83,4,FR1_Light_tracking,Pellet,Right,89,63,68,3
11/20/2019 23:00:41,0,3.83,0,FR1_Light_tracking,Poke,Left,90,63,68,nan
11/20/2019 23:00:54,0,3.83,2,FR1_Light_tracking,Pellet,Left,90,63,69,7
11/20/2019 23:22:17,0,3.83,0,FR1_Light_tracking,Poke,Right,91,63,69,nan
11/20/2019 23:22:18,0,3.83,0,FR1_Light_tracking,Poke,Right,91,63,69,nan
11/20/2019 23:22:19,0,3.83,0,FR1_Light_tracking,Poke,Right,92,63,69,nan
11/20/2019 23:22:20,0,3.83,0,FR1_Light_tracking,Poke,Right,92,63,69,nan
11/20/2019 23:22:24,0,3.83,0,FR1_Light_tracking,Poke,Right,92,64,69,nan
11/20/2019 23:22:37,0,3.83,3,FR1_Light_tracking,Pellet,Right,92,64,70,4
11/20/2019 23:22:54,0,3.83,0,FR1_Light_tracking,Poke,Left,92,65,70,nan
