MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
11/18/2019 19:47:40,0,4.08,0,FR1_Light_tracking,Poke,Right,17,1,5,nan
11/18/2019 19:49:39,0,4.08,0,FR1_Light_tracking,Poke,Right,18,1,5,nan
11/18/2019 19:49:40,0,4.08,0,FR1_Light_tracking,Poke,Right,18,1,5,nan
11/18/2019 19:51:53,0,4.08,0,FR1_Light_tracking,Poke,Right,18,2,5,nan
11/18/2019 19:52:06,0,4.08,4,FR1_Light_tracking,Pellet,Right,18,2,6,4
11/18/2019 19:53:38,0,4.08,0,FR1_Light_tracking,Poke,Right,19,2,6,nan
11/18/2019 19:53:39,0,4.08,0,FR1_Light_tracking,Poke,Right,19,2,6,nan
11/18/2019 19:53:43,0,4.09,0,FR1_Light_tracking,Poke,Right,20,2,6,nan
11/18/2019 19:53:43,0,4.09,0,FR1_Light_tracking,Poke,Right,20,2,6,nan
11/18/2019 19:53:46,0,4.08,0,FR1_Light_tracking,Poke,Right,21,2,6,nan
11/18/2019 19:53:46,0,4.08,0,FR1_Light_tracking,Poke,Right,21,2,6,nan
11/18/2019 19:56:59,0,4.09,0,FR1_Light_tracking,Poke,Right,21,3,6,nan
11/18/2019 19:57:04,0,4.09,1,FR1_Light_tracking,Pellet,Right,21,3,7,2
11/18/2019 19:58:26,0,4.08,0,FR1_Light_tracking,Poke,Right,22,3,7,nan
11/18/2019 19:58:26,0,4.08,0,FR1_Light_tracking,Poke,Right,22,3,7,nan
11/18/2019 19:58:28,0,4.08,0,FR1_Light_tracking,Poke,Right,23,3,7,nan
11/18/2019 19:58:28,0,4.08,0,FR1_Light_tracking,Poke,Right,23,3,7,nan
11/18/2019 19:58:30,0,4.08,0,FR1_Light_tracking,Poke,Right,24,3,7,nan
11/18/2019 19:58:30,0,4.08,0,FR1_Light_tracking,Poke,Right,24,3,7,nan
11/18/2019 20:02:10,0,4.09,0,FR1_Light_tracking,Poke,Right,25,3,7,nan
11/18/2019 20:02:11,0,4.09,0,FR1_Light_tracking,Poke,Right,25,3,7,nan
11/18/2019 20:02:12,0,4.08,0,FR1_Light_tracking,Poke,Right,26,3,7,nan
11/18/2019 20:02:13,0,4.08,0,FR1_Light_tracking,Poke,Right,26,3,7,nan
11/18/2019 20:47:22,0,4.07,0,FR1_Light_tracking,Poke,Right,27,3,7,nan
11/18/2019 20:47:22,0,4.07,0,FR1_Light_tracking,Poke,Right,27,3,7,nan
11/18/2019 20:47:24,0,4.09,0,FR1_Light_tracking,Poke,Right,28,3,7,nan
11/18/2019 20:47:25,0,4.09,0,FR1_Light_tracking,Poke,Right,28,3,7,nan
11/18/2019 20:47:31,0,4.07,0,FR1_Light_tracking,Poke,Right,29,3,7,nan
11/18/2019 20:47:31,0,4.07,0,FR1_Light_tracking,Poke,Right,29,3,7,nan
11/18/2019 20:47:34,0,4.07,0,FR1_Light_tracking,Poke,Right,30,3,7,nan
11/18/2019 20:47:34,0,4.07,0,FR1_Light_tracking,Poke,Right,30,3,7,nan
11/18/2019 20:47:39,0,4.07,0,FR1_Light_tracking,Poke,Right,31,3,7,nan
11/18/2019 20:47:39,0,4.07,0,FR1_Light_tracking,Poke,Right,31,3,7,nan
11/18/2019 20:47:40,0,4.08,0,FR1_Light_tracking,Poke,Right,32,3,7,nan
11/18/2019 20:47:41,0,4.08,0,FR1_Light_tracking,Poke,Right,32,3,7,nan
11/18/2019 20:47:45,0,4.07,0,FR1_Light_tracking,Poke,Right,33,3,7,nan
11/18/2019 20:47:46,0,4.07,0,FR1_Light_tracking,Poke,Right,33,3,7,nan
11/18/2019 20:47:55,0,4.07,0,FR1_Light_tracking,Poke,Right,34,3,7,nan
11/18/2019 20:47:56,0,4.07,0,FR1_Light_tracking,Poke,Right,34,3,7,nan
11/18/2019 21:20:34,0,4.07,0,FR1_Light_tracking,Poke,Right,35,3,7,nan
11/18/2019 21:20:34,0,4.07,0,FR1_Light_tracking,Poke,Right,35,3,7,nan
11/18/2019 21:20:38,0,4.07,0,FR1_Light_tracking,Poke,Right,36,3,7,nan
11/18/2019 21:20:38,0,4.07,0,FR1_Light_tracking,Poke,Right,36,3,7,nan
11/18/2019 21:20:41,0,4.07,0,FR1_Light_tracking,Poke,Right,37,3,7,nan
11/18/2019 21:20:42,0,4.07,0,FR1_Light_tracking,Poke,Right,37,3,7,nan
11/18/2019 21:20:50,0,4.07,0,FR1_Light_tracking,Poke,Right,38,3,7,nan
11/18/2019 21:20:50,0,4.07,0,FR1_Light_tracking,Poke,Right,38,3,7,nan
11/18/2019 21:21:00,0,4.07,0,FR1_Light_tracking,Poke,Right,39,3,7,nan
11/18/2019 21:21:01,0,4.07,0,FR1_Light_tracking,Poke,Right,39,3,7,nan
11/18/2019 21:21:04,0,4.07,0,FR1_Light_tracking,Poke,Right,40,3,7,nan
11/18/2019 21:21:04,0,4.07,0,FR1_Light_tracking,Poke,Right,40,3,7,nan
11/18/2019 21:22:55,0,4.07,0,FR1_Light_tracking,Poke,Right,40,4,7,nan
11/18/2019 21:23:11,0,4.07,2,FR1_Light_tracking,Pellet,Right,40,4,8,10
11/18/2019 21:23:39,0,4.07,0,FR1_Light_tracking,Poke,Right,40,5,8,nan
11/18/2019 21:24:05,0,4.07,2,FR1_Light_tracking,Pellet,Right,40,5,9,21
11/18/2019 21:24:30,0,4.07,0,FR1_Light_tracking,Poke,Right,40,6,9,nan
11/18/2019 21:24:52,0,4.07,2,FR1_Light_tracking,Pellet,Right,40,6,10,17
11/18/2019 21:26:14,0,4.07,0,FR1_Light_tracking,Poke,Left,41,6,10,nan
11/18/2019 21:26:40,0,4.07,2,FR1_Light_tracking,Pellet,Left,41,6,11,21
11/18/2019 23:02:34,0,4.06,0,FR1_Light_tracking,Poke,Left,42,6,11,nan
11/18/2019 23:02:55,0,4.06,2,FR1_Light_tracking,Pellet,Left,42,6,12,15
11/18/2019 23:03:24,0,4.07,0,FR1_Light_tracking,Poke,Left,43,6,12,nan
11/18/2019 23:03:38,0,4.07,1,FR1_Light_tracking,Pellet,Left,43,6,13,10
11/18/2019 23:04:43,0,4.06,0,FR1_Light_tracking,Poke,Left,44,6,13,nan
11/18/2019 23:04:48,0,4.06,1,FR1_Light_tracking,Pellet,Left,44,6,14,1
11/18/2019 23:24:24,0,4.06,0,FR1_Light_tracking,Poke,Left,45,6,14,nan
11/18/2019 23:25:01,0,4.06,2,FR1_Light_tracking,Pellet,Left,45,6,15,31
11/18/2019 23:30:38,0,4.06,0,FR1_Light_tracking,Poke,Right,46,6,15,nan
11/18/2019 23:30:39,0,4.06,0,FR1_Light_tracking,Poke,Right,46,6,15,nan
11/18/2019 23:30:49,0,4.07,0,FR1_Light_tracking,Poke,Right,46,7,15,nan
11/18/2019 23:31:02,0,4.06,2,FR1_Light_tracking,Pellet,Right,46,7,16,8
11/18/2019 23:41:32,0,4.05,0,FR1_Light_tracking,Poke,Left,46,8,16,nan
11/19/2019 0:44:28,0,4.05,0,FR1_Light_tracking,Poke,Left,47,8,16,nan
11/19/2019 0:44:42,0,4.05,2,FR1_Light_tracking,Pellet,Left,47,8,17,9
11/19/2019 0:45:10,0,4.05,0,FR1_Light_tracking,Poke,Right,47,9,17,nan
11/19/2019 0:45:24,0,4.05,2,FR1_Light_tracking,Pellet,Right,47,9,18,8
11/19/2019 0:48:44,0,4.05,0,FR1_Light_tracking,Poke,Right,48,9,18,nan
11/19/2019 0:48:45,0,4.05,0,FR1_Light_tracking,Poke,Right,48,9,18,nan
11/19/2019 0:59:17,0,4.05,0,FR1_Light_tracking,Poke,Right,49,9,18,nan
11/19/2019 0:59:18,0,4.05,0,FR1_Light_tracking,Poke,Right,49,9,18,nan
11/19/2019 1:07:43,0,4.05,0,FR1_Light_tracking,Poke,Right,50,9,18,nan
11/19/2019 1:07:43,0,4.05,0,FR1_Light_tracking,Poke,Right,50,9,18,nan
11/19/2019 1:07:53,0,4.05,0,FR1_Light_tracking,Poke,Right,51,9,18,nan
11/19/2019 1:07:54,0,4.05,0,FR1_Light_tracking,Poke,Right,51,9,18,nan
11/19/2019 1:08:01,0,4.05,0,FR1_Light_tracking,Poke,Right,51,10,18,nan
11/19/2019 1:08:13,0,4.05,2,FR1_Light_tracking,Pellet,Right,51,10,19,6
11/19/2019 1:13:07,0,4.05,0,FR1_Light_tracking,Poke,Left,51,11,19,nan
11/19/2019 1:13:11,0,4.05,0,FR1_Light_tracking,Poke,Left,52,11,19,nan
11/19/2019 1:13:23,0,4.05,1,FR1_Light_tracking,Pellet,Left,52,11,20,9
11/19/2019 1:57:01,0,4.05,0,FR1_Light_tracking,Poke,Right,53,11,20,nan
11/19/2019 1:57:01,0,4.05,0,FR1_Light_tracking,Poke,Right,53,11,20,nan
11/19/2019 1:57:10,0,4.05,0,FR1_Light_tracking,Poke,Right,53,12,20,nan
11/19/2019 1:57:23,0,4.05,1,FR1_Light_tracking,Pellet,Right,53,12,21,10
11/19/2019 2:21:07,0,4.05,0,FR1_Light_tracking,Poke,Left,53,13,21,nan
11/19/2019 2:21:11,0,4.04,0,FR1_Light_tracking,Poke,Left,53,14,21,nan
11/19/2019 2:34:37,0,4.04,0,FR1_Light_tracking,Poke,Left,54,14,21,nan
11/19/2019 2:34:52,0,4.05,1,FR1_Light_tracking,Pellet,Left,54,14,22,11
11/19/2019 2:39:14,0,4.05,0,FR1_Light_tracking,Poke,Left,55,14,22,nan
11/19/2019 2:39:38,0,4.05,2,FR1_Light_tracking,Pellet,Left,55,14,23,20
11/19/2019 2:47:26,0,4.04,0,FR1_Light_tracking,Poke,Right,56,14,23,nan
11/19/2019 2:47:26,0,4.04,0,FR1_Light_tracking,Poke,Right,56,14,23,nan
11/19/2019 2:47:37,0,4.04,0,FR1_Light_tracking,Poke,Right,56,15,23,nan
11/19/2019 2:47:51,0,4.04,2,FR1_Light_tracking,Pellet,Right,56,15,24,8
11/19/2019 3:59:11,0,4.04,0,FR1_Light_tracking,Poke,Right,57,15,24,nan
11/19/2019 3:59:11,0,4.04,0,FR1_Light_tracking,Poke,Right,57,15,24,nan
11/19/2019 3:59:13,0,4.04,0,FR1_Light_tracking,Poke,Right,58,15,24,nan
11/19/2019 3:59:14,0,4.04,0,FR1_Light_tracking,Poke,Right,58,15,24,nan
11/19/2019 3:59:16,0,4.04,0,FR1_Light_tracking,Poke,Right,58,16,24,nan
11/19/2019 3:59:28,0,4.03,2,FR1_Light_tracking,Pellet,Right,58,16,25,7
11/19/2019 4:29:30,0,4.03,0,FR1_Light_tracking,Poke,Right,59,16,25,nan
11/19/2019 4:29:30,0,4.03,0,FR1_Light_tracking,Poke,Right,59,16,25,nan
11/19/2019 4:29:32,0,4.04,0,FR1_Light_tracking,Poke,Right,60,16,25,nan
11/19/2019 4:29:32,0,4.04,0,FR1_Light_tracking,Poke,Right,60,16,25,nan
11/19/2019 4:29:34,0,4.03,0,FR1_Light_tracking,Poke,Right,61,16,25,nan
11/19/2019 4:29:34,0,4.03,0,FR1_Light_tracking,Poke,Right,61,16,25,nan
11/19/2019 4:29:36,0,4.04,0,FR1_Light_tracking,Poke,Right,62,16,25,nan
11/19/2019 4:29:37,0,4.04,0,FR1_Light_tracking,Poke,Right,62,16,25,nan
11/19/2019 4:29:41,0,4.03,0,FR1_Light_tracking,Poke,Right,62,17,25,nan
11/19/2019 4:29:55,0,4.03,2,FR1_Light_tracking,Pellet,Right,62,17,26,9
11/19/2019 4:40:57,0,4.03,0,FR1_Light_tracking,Poke,Left,62,18,26,nan
11/19/2019 4:52:08,0,4.03,0,FR1_Light_tracking,Poke,Left,63,18,26,nan
11/19/2019 4:52:21,0,4.03,2,FR1_Light_tracking,Pellet,Left,63,18,27,7
11/19/2019 5:49:23,0,4.03,0,FR1_Light_tracking,Poke,Left,64,18,27,nan
11/19/2019 5:49:48,0,4.02,2,FR1_Light_tracking,Pellet,Left,64,18,28,19
11/19/2019 6:11:55,0,4.03,0,FR1_Light_tracking,Poke,Right,65,18,28,nan
11/19/2019 6:11:56,0,4.03,0,FR1_Light_tracking,Poke,Right,65,18,28,nan
11/19/2019 6:11:58,0,4.03,0,FR1_Light_tracking,Poke,Right,65,19,28,nan
11/19/2019 6:12:12,0,4.03,2,FR1_Light_tracking,Pellet,Right,65,19,29,9
11/19/2019 6:15:19,0,4.03,0,FR1_Light_tracking,Poke,Right,65,20,29,nan
11/19/2019 6:15:43,0,4.03,2,FR1_Light_tracking,Pellet,Right,65,20,30,19
11/19/2019 6:16:06,0,4.03,0,FR1_Light_tracking,Poke,Left,65,21,30,nan
11/19/2019 6:37:33,0,4.03,0,FR1_Light_tracking,Poke,Left,66,21,30,nan
11/19/2019 6:37:57,0,4.03,2,FR1_Light_tracking,Pellet,Left,66,21,31,18
11/19/2019 7:06:12,0,4.02,0,FR1_Light_tracking,Poke,Left,67,21,31,nan
11/19/2019 7:06:18,0,4.02,1,FR1_Light_tracking,Pellet,Left,67,21,32,3
11/19/2019 7:24:23,0,4.02,0,FR1_Light_tracking,Poke,Left,67,22,32,nan
11/19/2019 9:05:48,0,4.02,0,FR1_Light_tracking,Poke,Left,68,22,32,nan
11/19/2019 9:06:06,0,4.02,2,FR1_Light_tracking,Pellet,Left,68,22,33,13
11/19/2019 9:06:51,0,4.02,0,FR1_Light_tracking,Poke,Right,68,23,33,nan
11/19/2019 9:06:55,0,4.02,1,FR1_Light_tracking,Pellet,Right,68,23,34,1
11/19/2019 9:09:16,0,4.02,0,FR1_Light_tracking,Poke,Right,69,23,34,nan
11/19/2019 9:09:16,0,4.02,0,FR1_Light_tracking,Poke,Right,69,23,34,nan
11/19/2019 9:58:22,0,4.02,0,FR1_Light_tracking,Poke,Right,70,23,34,nan
11/19/2019 9:58:23,0,4.02,0,FR1_Light_tracking,Poke,Right,70,23,34,nan
11/19/2019 9:58:25,0,4.02,0,FR1_Light_tracking,Poke,Right,71,23,34,nan
11/19/2019 9:58:25,0,4.02,0,FR1_Light_tracking,Poke,Right,71,23,34,nan
11/19/2019 9:58:28,0,4.02,0,FR1_Light_tracking,Poke,Right,71,24,34,nan
11/19/2019 9:58:41,0,4.02,2,FR1_Light_tracking,Pellet,Right,71,24,35,7
11/19/2019 11:13:19,0,4.01,0,FR1_Light_tracking,Poke,Left,72,24,35,nan
11/19/2019 11:13:32,0,4.01,1,FR1_Light_tracking,Pellet,Left,72,24,36,10
11/19/2019 11:32:55,0,4.01,0,FR1_Light_tracking,Poke,Right,72,25,36,nan
11/19/2019 11:33:06,0,4.00,2,FR1_Light_tracking,Pellet,Right,72,25,37,6
11/19/2019 11:36:04,0,4.02,0,FR1_Light_tracking,Poke,Right,73,25,37,nan
11/19/2019 11:36:05,0,4.02,0,FR1_Light_tracking,Poke,Right,73,25,37,nan
11/19/2019 12:35:44,0,4.00,0,FR1_Light_tracking,Poke,Right,74,25,37,nan
11/19/2019 12:35:44,0,4.00,0,FR1_Light_tracking,Poke,Right,74,25,37,nan
11/19/2019 12:35:48,0,4.00,0,FR1_Light_tracking,Poke,Right,75,25,37,nan
11/19/2019 12:35:48,0,4.00,0,FR1_Light_tracking,Poke,Right,75,25,37,nan
11/19/2019 12:35:52,0,4.00,0,FR1_Light_tracking,Poke,Right,75,26,37,nan
11/19/2019 12:36:18,0,4.00,2,FR1_Light_tracking,Pellet,Right,75,26,38,19
11/19/2019 12:36:44,0,4.01,0,FR1_Light_tracking,Poke,Right,75,27,38,nan
11/19/2019 12:36:58,0,4.00,2,FR1_Light_tracking,Pellet,Right,75,27,39,8
11/19/2019 12:38:15,0,4.01,0,FR1_Light_tracking,Poke,Right,75,28,39,nan
11/19/2019 12:38:27,0,4.00,1,FR1_Light_tracking,Pellet,Right,75,28,40,9
11/19/2019 12:40:55,0,4.00,0,FR1_Light_tracking,Poke,Right,76,28,40,nan
11/19/2019 12:40:56,0,4.00,0,FR1_Light_tracking,Poke,Right,76,28,40,nan
11/19/2019 12:40:58,0,4.00,0,FR1_Light_tracking,Poke,Right,77,28,40,nan
11/19/2019 12:40:58,0,4.00,0,FR1_Light_tracking,Poke,Right,77,28,40,nan
11/19/2019 12:41:02,0,4.00,0,FR1_Light_tracking,Poke,Right,77,29,40,nan
11/19/2019 12:41:15,0,4.00,2,FR1_Light_tracking,Pellet,Right,77,29,41,7
11/19/2019 14:28:47,0,4.00,0,FR1_Light_tracking,Poke,Left,78,29,41,nan
11/19/2019 14:28:59,0,3.99,2,FR1_Light_tracking,Pellet,Left,78,29,42,8
11/19/2019 14:36:09,0,4.00,0,FR1_Light_tracking,Poke,Left,78,30,42,nan
11/19/2019 14:47:57,0,3.99,0,FR1_Light_tracking,Poke,Left,79,30,42,nan
11/19/2019 14:48:19,0,4.00,2,FR1_Light_tracking,Pellet,Left,79,30,43,17
11/19/2019 15:45:12,0,3.99,0,FR1_Light_tracking,Poke,Right,79,31,43,nan
11/19/2019 15:45:17,0,3.99,1,FR1_Light_tracking,Pellet,Right,79,31,44,2
