MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
11/23/2019 4:20:04,0,3.60,0,FR1_Light_tracking,Poke,Left,42,24,39,nan
11/23/2019 4:20:21,0,3.60,4,FR1_Light_tracking,Pellet,Left,42,24,40,5
11/23/2019 5:04:25,0,3.60,0,FR1_Light_tracking,Poke,Right,43,24,40,nan
11/23/2019 5:04:25,0,3.60,0,FR1_Light_tracking,Poke,Right,43,24,40,nan
11/23/2019 5:04:28,0,3.60,0,FR1_Light_tracking,Poke,Right,43,25,40,nan
11/23/2019 5:04:39,0,3.60,2,FR1_Light_tracking,Pellet,Right,43,25,41,5
11/23/2019 5:53:38,0,3.60,0,FR1_Light_tracking,Poke,Left,44,25,41,nan
11/23/2019 5:53:49,0,3.60,3,FR1_Light_tracking,Pellet,Left,44,25,42,2
11/23/2019 5:54:09,0,3.60,0,FR1_Light_tracking,Poke,Right,44,26,42,nan
11/23/2019 5:54:18,0,3.60,2,FR1_Light_tracking,Pellet,Right,44,26,43,3
11/23/2019 5:54:38,0,3.60,0,FR1_Light_tracking,Poke,Left,45,26,43,nan
11/23/2019 5:54:58,0,3.60,2,FR1_Light_tracking,Pellet,Left,45,26,44,13
11/23/2019 6:50:35,0,3.59,0,FR1_Light_tracking,Poke,Right,46,26,44,nan
11/23/2019 6:50:36,0,3.59,0,FR1_Light_tracking,Poke,Right,46,26,44,nan
11/23/2019 7:01:12,0,3.60,0,FR1_Light_tracking,Poke,Right,47,26,44,nan
11/23/2019 7:01:13,0,3.60,0,FR1_Light_tracking,Poke,Right,47,26,44,nan
11/23/2019 7:10:25,0,3.60,0,FR1_Light_tracking,Poke,Right,47,27,44,nan
11/23/2019 7:10:36,0,3.59,2,FR1_Light_tracking,Pellet,Right,47,27,45,5
11/23/2019 7:24:10,0,3.60,0,FR1_Light_tracking,Poke,Left,48,27,45,nan
11/23/2019 7:24:22,0,3.60,1,FR1_Light_tracking,Pellet,Left,48,27,46,8
11/23/2019 9:01:01,0,3.59,0,FR1_Light_tracking,Poke,Right,49,27,46,nan
11/23/2019 9:01:01,0,3.59,0,FR1_Light_tracking,Poke,Right,49,27,46,nan
11/23/2019 9:01:04,0,3.59,0,FR1_Light_tracking,Poke,Right,50,27,46,nan
11/23/2019 9:01:05,0,3.59,0,FR1_Light_tracking,Poke,Right,50,27,46,nan
11/23/2019 9:01:07,0,3.59,0,FR1_Light_tracking,Poke,Right,51,27,46,nan
11/23/2019 9:01:07,0,3.59,0,FR1_Light_tracking,Poke,Right,51,27,46,nan
11/23/2019 11:14:51,0,3.59,0,FR1_Light_tracking,Poke,Right,52,27,46,nan
11/23/2019 11:14:52,0,3.59,0,FR1_Light_tracking,Poke,Right,52,27,46,nan
11/23/2019 11:14:54,0,3.59,0,FR1_Light_tracking,Poke,Right,53,27,46,nan
11/23/2019 11:14:55,0,3.59,0,FR1_Light_tracking,Poke,Right,53,27,46,nan
11/23/2019 11:15:13,0,3.58,0,FR1_Light_tracking,Poke,Right,53,28,46,nan
11/23/2019 11:15:24,0,3.63,2,FR1_Light_tracking,Pellet,Right,53,28,47,7
11/23/2019 11:15:38,0,3.59,0,FR1_Light_tracking,Poke,Left,53,29,47,nan
11/23/2019 11:15:39,0,3.59,0,FR1_Light_tracking,Poke,Left,53,30,47,nan
11/23/2019 11:30:56,0,3.59,0,FR1_Light_tracking,Poke,Left,53,31,47,nan
11/23/2019 11:33:25,0,3.59,0,FR1_Light_tracking,Poke,Left,54,31,47,nan
11/23/2019 11:33:39,0,3.58,3,FR1_Light_tracking,Pellet,Left,54,31,48,5
11/23/2019 11:33:53,0,3.59,0,FR1_Light_tracking,Poke,Right,55,31,48,nan
11/23/2019 11:33:53,0,3.59,0,FR1_Light_tracking,Poke,Right,55,31,48,nan
11/23/2019 14:23:34,0,3.58,0,FR1_Light_tracking,Poke,Right,55,32,48,nan
11/23/2019 14:23:46,0,3.58,2,FR1_Light_tracking,Pellet,Right,55,32,49,6
11/23/2019 14:25:22,0,3.58,0,FR1_Light_tracking,Poke,Right,56,32,49,nan
11/23/2019 14:25:22,0,3.58,0,FR1_Light_tracking,Poke,Right,56,32,49,nan
11/23/2019 14:26:54,0,3.58,0,FR1_Light_tracking,Poke,Right,56,33,49,nan
11/23/2019 14:27:06,0,3.58,2,FR1_Light_tracking,Pellet,Right,56,33,50,5
11/23/2019 14:39:31,0,3.58,0,FR1_Light_tracking,Poke,Right,56,34,50,nan
11/23/2019 14:39:42,0,3.58,2,FR1_Light_tracking,Pellet,Right,56,34,51,5
11/23/2019 17:03:27,0,3.58,0,FR1_Light_tracking,Poke,Left,57,34,51,nan
11/23/2019 17:03:43,0,3.57,2,FR1_Light_tracking,Pellet,Left,57,34,52,8
11/23/2019 17:04:19,0,3.58,0,FR1_Light_tracking,Poke,Left,57,35,52,nan
11/23/2019 17:30:12,0,3.57,0,FR1_Light_tracking,Poke,Left,58,35,52,nan
11/23/2019 17:30:22,0,3.57,2,FR1_Light_tracking,Pellet,Left,58,35,53,4
11/23/2019 19:08:59,0,3.58,0,FR1_Light_tracking,Poke,Left,58,36,53,nan
11/23/2019 19:09:20,0,3.57,0,FR1_Light_tracking,Poke,Left,58,37,53,nan
11/23/2019 19:09:32,0,3.57,0,FR1_Light_tracking,Poke,Left,59,37,53,nan
11/23/2019 19:09:44,0,3.56,2,FR1_Light_tracking,Pellet,Left,59,37,54,6
11/23/2019 21:27:43,0,3.56,0,FR1_Light_tracking,Poke,Right,60,37,54,nan
11/23/2019 21:27:44,0,3.56,0,FR1_Light_tracking,Poke,Right,60,37,54,nan
11/23/2019 21:27:51,0,3.56,0,FR1_Light_tracking,Poke,Right,60,38,54,nan
11/23/2019 21:28:02,0,3.56,3,FR1_Light_tracking,Pellet,Right,60,38,55,3
11/23/2019 21:28:17,0,3.56,0,FR1_Light_tracking,Poke,Right,60,39,55,nan
11/23/2019 21:28:27,0,3.56,2,FR1_Light_tracking,Pellet,Right,60,39,56,5
11/23/2019 23:33:14,0,3.55,0,FR1_Light_tracking,Poke,Right,61,39,56,nan
11/23/2019 23:33:14,0,3.55,0,FR1_Light_tracking,Poke,Right,61,39,56,nan
11/23/2019 23:33:15,0,3.56,0,FR1_Light_tracking,Poke,Right,62,39,56,nan
11/23/2019 23:33:16,0,3.56,0,FR1_Light_tracking,Poke,Right,62,39,56,nan
11/23/2019 23:33:17,0,3.56,0,FR1_Light_tracking,Poke,Right,63,39,56,nan
11/23/2019 23:33:18,0,3.56,0,FR1_Light_tracking,Poke,Right,63,39,56,nan
11/23/2019 23:33:25,0,3.56,0,FR1_Light_tracking,Poke,Right,63,40,56,nan
11/23/2019 23:33:36,0,3.55,2,FR1_Light_tracking,Pellet,Right,63,40,57,6
11/23/2019 23:34:04,0,3.55,0,FR1_Light_tracking,Poke,Right,63,41,57,nan
11/23/2019 23:34:09,0,3.56,1,FR1_Light_tracking,Pellet,Right,63,41,58,2
11/24/2019 0:43:51,0,3.55,0,FR1_Light_tracking,Poke,Right,64,41,58,nan
11/24/2019 0:43:51,0,3.55,0,FR1_Light_tracking,Poke,Right,64,41,58,nan
11/24/2019 0:43:52,0,3.55,0,FR1_Light_tracking,Poke,Right,65,41,58,nan
11/24/2019 0:43:53,0,3.55,0,FR1_Light_tracking,Poke,Right,65,41,58,nan
11/24/2019 0:43:58,0,3.55,0,FR1_Light_tracking,Poke,Right,66,41,58,nan
11/24/2019 0:43:59,0,3.55,0,FR1_Light_tracking,Poke,Right,66,41,58,nan
11/24/2019 0:44:02,0,3.54,0,FR1_Light_tracking,Poke,Right,66,42,58,nan
11/24/2019 0:44:09,0,3.59,2,FR1_Light_tracking,Pellet,Right,66,42,59,3
11/24/2019 0:44:23,0,3.56,0,FR1_Light_tracking,Poke,Left,66,43,59,nan
11/24/2019 0:44:25,0,3.54,0,FR1_Light_tracking,Poke,Left,66,44,59,nan
11/24/2019 0:44:26,0,3.54,0,FR1_Light_tracking,Poke,Left,66,45,59,nan
11/24/2019 0:44:35,0,3.54,0,FR1_Light_tracking,Poke,Left,67,45,59,nan
11/24/2019 0:44:46,0,3.55,2,FR1_Light_tracking,Pellet,Left,67,45,60,5
11/24/2019 0:44:59,0,3.54,0,FR1_Light_tracking,Poke,Left,68,45,60,nan
11/24/2019 0:45:10,0,3.54,2,FR1_Light_tracking,Pellet,Left,68,45,61,5
11/24/2019 2:05:27,0,3.54,0,FR1_Light_tracking,Poke,Right,69,45,61,nan
11/24/2019 2:05:28,0,3.54,0,FR1_Light_tracking,Poke,Right,69,45,61,nan
11/24/2019 2:05:43,0,3.54,0,FR1_Light_tracking,Poke,Right,69,46,61,nan
11/24/2019 2:05:55,0,3.54,1,FR1_Light_tracking,Pellet,Right,69,46,62,8
11/24/2019 2:52:56,0,3.54,0,FR1_Light_tracking,Poke,Left,70,46,62,nan
11/24/2019 2:53:08,0,3.54,2,FR1_Light_tracking,Pellet,Left,70,46,63,5
11/24/2019 3:22:04,0,3.54,0,FR1_Light_tracking,Poke,Right,71,46,63,nan
11/24/2019 3:22:05,0,3.54,0,FR1_Light_tracking,Poke,Right,71,46,63,nan
11/24/2019 3:22:06,0,3.54,0,FR1_Light_tracking,Poke,Right,72,46,63,nan
11/24/2019 3:22:07,0,3.54,0,FR1_Light_tracking,Poke,Right,72,46,63,nan
11/24/2019 3:22:08,0,3.54,0,FR1_Light_tracking,Poke,Right,73,46,63,nan
11/24/2019 3:22:09,0,3.54,0,FR1_Light_tracking,Poke,Right,73,46,63,nan
11/24/2019 3:22:14,0,3.54,0,FR1_Light_tracking,Poke,Right,74,46,63,nan
11/24/2019 3:22:14,0,3.54,0,FR1_Light_tracking,Poke,Right,74,46,63,nan
11/24/2019 4:12:57,0,3.54,0,FR1_Light_tracking,Poke,Right,74,47,63,nan
11/24/2019 4:13:09,0,3.54,2,FR1_Light_tracking,Pellet,Right,74,47,64,6
11/24/2019 4:13:30,0,3.54,0,FR1_Light_tracking,Poke,Left,74,48,64,nan
11/24/2019 4:14:03,0,3.54,0,FR1_Light_tracking,Poke,Left,75,48,64,nan
11/24/2019 4:14:16,0,3.55,1,FR1_Light_tracking,Pellet,Left,75,48,65,9
11/24/2019 4:23:33,0,3.54,0,FR1_Light_tracking,Poke,Right,76,48,65,nan
11/24/2019 4:23:34,0,3.54,0,FR1_Light_tracking,Poke,Right,76,48,65,nan
11/24/2019 4:59:20,0,3.54,0,FR1_Light_tracking,Poke,Right,77,48,65,nan
11/24/2019 4:59:20,0,3.54,0,FR1_Light_tracking,Poke,Right,77,48,65,nan
11/24/2019 5:59:17,0,3.53,0,FR1_Light_tracking,Poke,Right,78,48,65,nan
11/24/2019 5:59:18,0,3.53,0,FR1_Light_tracking,Poke,Right,78,48,65,nan
11/24/2019 5:59:19,0,3.53,0,FR1_Light_tracking,Poke,Right,79,48,65,nan
11/24/2019 5:59:20,0,3.53,0,FR1_Light_tracking,Poke,Right,79,48,65,nan
11/24/2019 6:00:26,0,3.53,0,FR1_Light_tracking,Poke,Right,79,49,65,nan
11/24/2019 6:00:40,0,3.53,2,FR1_Light_tracking,Pellet,Right,79,49,66,8
11/24/2019 6:00:58,0,3.53,0,FR1_Light_tracking,Poke,Left,80,49,66,nan
11/24/2019 6:01:08,0,3.53,2,FR1_Light_tracking,Pellet,Left,80,49,67,4
11/24/2019 6:01:20,0,3.53,0,FR1_Light_tracking,Poke,Right,81,49,67,nan
11/24/2019 6:01:20,0,3.53,0,FR1_Light_tracking,Poke,Right,81,49,67,nan
11/24/2019 6:11:14,0,3.53,0,FR1_Light_tracking,Poke,Right,82,49,67,nan
11/24/2019 6:11:15,0,3.53,0,FR1_Light_tracking,Poke,Right,82,49,67,nan
11/24/2019 6:22:23,0,3.53,0,FR1_Light_tracking,Poke,Right,83,49,67,nan
11/24/2019 6:22:23,0,3.53,0,FR1_Light_tracking,Poke,Right,83,49,67,nan
11/24/2019 6:37:37,0,3.53,0,FR1_Light_tracking,Poke,Right,83,50,67,nan
11/24/2019 6:37:47,0,3.53,2,FR1_Light_tracking,Pellet,Right,83,50,68,4
11/24/2019 9:52:31,0,3.52,0,FR1_Light_tracking,Poke,Right,84,50,68,nan
11/24/2019 9:52:32,0,3.52,0,FR1_Light_tracking,Poke,Right,84,50,68,nan
11/24/2019 9:52:33,0,3.53,0,FR1_Light_tracking,Poke,Right,85,50,68,nan
11/24/2019 9:52:34,0,3.53,0,FR1_Light_tracking,Poke,Right,85,50,68,nan
11/24/2019 9:52:37,0,3.52,0,FR1_Light_tracking,Poke,Right,86,50,68,nan
11/24/2019 9:52:38,0,3.52,0,FR1_Light_tracking,Poke,Right,86,50,68,nan
11/24/2019 9:53:49,0,3.52,0,FR1_Light_tracking,Poke,Right,87,50,68,nan
11/24/2019 9:53:50,0,3.52,0,FR1_Light_tracking,Poke,Right,87,50,68,nan
11/24/2019 9:54:30,0,3.52,0,FR1_Light_tracking,Poke,Right,88,50,68,nan
11/24/2019 9:54:30,0,3.52,0,FR1_Light_tracking,Poke,Right,88,50,68,nan
11/24/2019 9:59:26,0,3.52,0,FR1_Light_tracking,Poke,Right,89,50,68,nan
11/24/2019 9:59:26,0,3.52,0,FR1_Light_tracking,Poke,Right,89,50,68,nan
11/24/2019 12:25:02,0,3.52,0,FR1_Light_tracking,Poke,Right,90,50,68,nan
11/24/2019 12:25:02,0,3.52,0,FR1_Light_tracking,Poke,Right,90,50,68,nan
11/24/2019 12:25:04,0,3.51,0,FR1_Light_tracking,Poke,Right,91,50,68,nan
11/24/2019 12:25:04,0,3.51,0,FR1_Light_tracking,Poke,Right,91,50,68,nan
11/24/2019 12:25:09,0,3.51,0,FR1_Light_tracking,Poke,Right,91,51,68,nan
11/24/2019 12:25:28,0,3.51,5,FR1_Light_tracking,Pellet,Right,91,51,69,7
11/24/2019 12:26:08,0,3.51,0,FR1_Light_tracking,Poke,Left,91,52,69,nan
11/24/2019 12:26:09,0,3.51,0,FR1_Light_tracking,Poke,Left,91,53,69,nan
11/24/2019 15:58:53,0,3.49,0,FR1_Light_tracking,Poke,Left,92,53,69,nan
11/24/2019 15:59:06,0,3.50,2,FR1_Light_tracking,Pellet,Left,92,53,70,6
11/24/2019 16:06:13,0,3.50,0,FR1_Light_tracking,Poke,Left,93,53,70,nan
11/24/2019 16:06:18,0,3.50,1,FR1_Light_tracking,Pellet,Left,93,53,71,2
11/24/2019 19:17:01,0,3.48,0,FR1_Light_tracking,Poke,Left,94,53,71,nan
11/24/2019 19:17:12,0,3.51,2,FR1_Light_tracking,Pellet,Left,94,53,72,6
11/24/2019 21:52:27,0,3.47,0,FR1_Light_tracking,Poke,Left,94,54,72,nan
11/24/2019 21:57:37,0,3.47,0,FR1_Light_tracking,Poke,Left,94,55,72,nan
11/24/2019 21:57:39,0,3.48,0,FR1_Light_tracking,Poke,Left,95,55,72,nan
11/24/2019 21:57:49,0,3.47,2,FR1_Light_tracking,Pellet,Left,95,55,73,4
11/24/2019 21:58:05,0,3.47,0,FR1_Light_tracking,Poke,Right,96,55,73,nan
11/24/2019 21:58:05,0,3.47,0,FR1_Light_tracking,Poke,Right,96,55,73,nan
11/24/2019 21:58:40,0,3.47,0,FR1_Light_tracking,Poke,Right,97,55,73,nan
11/24/2019 21:58:40,0,3.47,0,FR1_Light_tracking,Poke,Right,97,55,73,nan
11/24/2019 22:00:02,0,3.47,0,FR1_Light_tracking,Poke,Right,98,55,73,nan
11/24/2019 22:00:03,0,3.47,0,FR1_Light_tracking,Poke,Right,98,55,73,nan
11/24/2019 23:31:25,0,3.47,0,FR1_Light_tracking,Poke,Right,99,55,73,nan
