MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
11/15/2019 4:42,0,3.59,0,1,Poke,Left,37,19,36,nan
11/15/2019 4:42,0,3.58,1,1,Pellet,Left,37,19,37,1
11/15/2019 4:43,0,3.59,0,1,Poke,Left,37,20,37,nan
11/15/2019 4:43,0,3.59,0,1,Poke,Left,38,20,37,nan
11/15/2019 4:44,0,3.59,2,1,Pellet,Left,38,20,38,9
11/15/2019 4:46,0,3.58,0,1,Poke,Left,39,20,38,nan
11/15/2019 4:46,0,3.59,2,1,Pellet,Left,39,20,39,9
11/15/2019 6:43,0,3.58,0,1,Poke,Left,40,20,39,nan
11/15/2019 6:43,0,3.58,2,1,Pellet,Left,40,20,40,14
11/15/2019 6:48,0,3.58,0,1,Poke,Left,41,20,40,nan
11/15/2019 6:48,0,3.58,1,1,Pellet,Left,41,20,41,1
11/15/2019 6:48,0,3.58,0,1,Poke,Left,42,20,41,nan
11/15/2019 6:49,0,3.58,2,1,Pellet,Left,42,20,42,11
11/15/2019 6:49,0,3.58,0,1,Poke,Left,43,20,42,nan
11/15/2019 6:49,0,3.58,3,1,Pellet,Left,43,20,43,16
11/15/2019 6:51,0,3.58,0,1,Poke,Left,44,20,43,nan
11/15/2019 6:51,0,3.58,2,1,Pellet,Left,44,20,44,11
11/15/2019 8:33,0,3.58,0,1,Poke,Left,44,21,44,nan
11/15/2019 8:33,0,3.57,0,1,Poke,Left,44,22,44,nan
11/15/2019 8:33,0,3.58,0,1,Poke,Left,44,23,44,nan
11/15/2019 8:33,0,3.57,0,1,Poke,Left,44,24,44,nan
11/15/2019 8:33,0,3.57,0,1,Poke,Left,44,25,44,nan
11/15/2019 8:33,0,3.58,0,1,Poke,Left,44,26,44,nan
11/15/2019 8:33,0,3.57,0,1,Poke,Left,44,27,44,nan
11/15/2019 8:33,0,3.58,0,1,Poke,Left,44,28,44,nan
11/15/2019 8:33,0,3.58,0,1,Poke,Left,44,29,44,nan
11/15/2019 8:33,0,3.58,0,1,Poke,Left,45,29,44,nan
11/15/2019 8:34,0,3.57,1,1,Pellet,Left,45,29,45,2
11/15/2019 8:34,0,3.58,0,1,Poke,Left,46,29,45,nan
11/15/2019 8:34,0,3.57,1,1,Pellet,Left,46,29,46,1
11/15/2019 8:35,0,3.57,0,1,Poke,Left,47,29,46,nan
11/15/2019 8:35,0,3.57,2,1,Pellet,Left,47,29,47,8
11/15/2019 8:36,0,3.58,0,1,Poke,Left,48,29,47,nan
11/15/2019 8:36,0,3.57,1,1,Pellet,Left,48,29,48,9
11/15/2019 8:38,0,3.57,0,1,Poke,Left,49,29,48,nan
11/15/2019 8:39,0,3.57,2,1,Pellet,Left,49,29,49,10
11/15/2019 8:39,0,3.57,0,1,Poke,Left,50,29,49,nan
11/15/2019 8:40,0,3.57,2,1,Pellet,Left,50,29,50,10
11/15/2019 9:06,0,3.57,0,1,Poke,Left,51,29,50,nan
11/15/2019 9:07,0,3.57,1,1,Pellet,Left,51,29,51,95
11/15/2019 9:24,0,3.57,0,1,Poke,Left,52,29,51,nan
11/15/2019 10:00,0,3.57,1,1,Pellet,Left,52,29,52,2191
11/15/2019 11:25,0,3.56,0,1,Poke,Left,53,29,52,nan
11/15/2019 11:25,0,3.56,3,1,Pellet,Left,53,29,53,10
11/15/2019 11:27,0,3.56,0,1,Poke,Left,54,29,53,nan
11/15/2019 11:27,0,3.56,2,1,Pellet,Left,54,29,54,12
11/15/2019 11:27,0,3.56,0,1,Poke,Left,55,29,54,nan
11/15/2019 11:28,0,3.56,4,1,Pellet,Left,55,29,55,4
11/15/2019 13:10,0,3.56,0,1,Poke,Left,55,30,55,nan
11/15/2019 13:10,0,3.56,0,1,Poke,Left,56,30,55,nan
11/15/2019 13:10,0,3.56,3,1,Pellet,Left,56,30,56,6
11/15/2019 13:11,0,3.56,0,1,Poke,Left,57,30,56,nan
11/15/2019 13:11,0,3.55,2,1,Pellet,Left,57,30,57,17
11/15/2019 13:15,0,3.56,0,1,Poke,Left,58,30,57,nan
11/15/2019 13:15,0,3.56,1,1,Pellet,Left,58,30,58,18
11/15/2019 14:45,0,3.55,0,1,Poke,Left,59,30,58,nan
11/15/2019 14:46,0,3.54,1,1,Pellet,Left,59,30,59,17
11/15/2019 14:46,0,3.55,0,1,Poke,Left,60,30,59,nan
11/15/2019 14:53,0,3.55,1,1,Pellet,Left,60,30,60,408
11/15/2019 14:54,0,3.56,0,1,Poke,Left,61,30,60,nan
11/15/2019 16:01,0,3.55,2,1,Pellet,Left,61,30,61,4041
11/15/2019 16:01,0,3.55,0,1,Poke,Left,62,30,61,nan
11/15/2019 16:01,0,3.55,1,1,Pellet,Left,62,30,62,1
11/15/2019 16:03,0,3.54,0,1,Poke,Left,62,31,62,nan
11/15/2019 17:16,0,3.54,0,1,Poke,Left,63,31,62,nan
11/15/2019 17:16,0,3.54,1,1,Pellet,Left,63,31,63,1
11/15/2019 17:16,0,3.54,0,1,Poke,Left,64,31,63,nan
11/15/2019 17:16,0,3.54,3,1,Pellet,Left,64,31,64,8
11/15/2019 17:17,0,3.55,0,1,Poke,Left,65,31,64,nan
11/15/2019 17:18,0,3.54,2,1,Pellet,Left,65,31,65,12
11/15/2019 17:23,0,3.54,0,1,Poke,Left,66,31,65,nan
11/15/2019 18:36,0,3.54,2,1,Pellet,Left,66,31,66,2577
11/15/2019 18:38,0,3.54,0,1,Poke,Left,66,32,66,nan
11/15/2019 18:38,0,3.54,0,1,Poke,Left,67,32,66,nan
11/15/2019 18:38,0,3.54,1,1,Pellet,Left,67,32,67,2
11/15/2019 20:04,0,3.54,0,1,Poke,Left,68,32,67,nan
11/15/2019 20:04,0,3.53,1,1,Pellet,Left,68,32,68,1
11/15/2019 20:04,0,3.54,0,1,Poke,Left,69,32,68,nan
11/15/2019 20:05,0,3.54,2,1,Pellet,Left,69,32,69,22
11/15/2019 20:05,0,3.54,0,1,Poke,Left,70,32,69,nan
11/15/2019 20:06,0,3.54,2,1,Pellet,Left,70,32,70,9
11/15/2019 21:41,0,3.53,0,1,Poke,Left,71,32,70,nan
11/15/2019 21:42,0,3.53,1,1,Pellet,Left,71,32,71,2
11/15/2019 21:45,0,3.53,0,1,Poke,Left,72,32,71,nan
11/15/2019 21:45,0,3.52,1,1,Pellet,Left,72,32,72,1
11/15/2019 21:53,0,3.53,0,1,Poke,Left,73,32,72,nan
11/15/2019 21:53,0,3.53,1,1,Pellet,Left,73,32,73,1
11/15/2019 21:53,0,3.53,0,1,Poke,Left,74,32,73,nan
11/15/2019 21:53,0,3.53,2,1,Pellet,Left,74,32,74,14
11/15/2019 21:54,0,3.53,0,1,Poke,Left,75,32,74,nan
11/15/2019 21:54,0,3.53,1,1,Pellet,Left,75,32,75,1
11/15/2019 21:54,0,3.53,0,1,Poke,Left,75,33,75,nan
11/15/2019 21:54,0,3.53,0,1,Poke,Left,76,33,75,nan
11/15/2019 21:55,0,3.53,1,1,Pellet,Left,76,33,76,2
11/15/2019 21:55,0,3.53,0,1,Poke,Left,77,33,76,nan
11/15/2019 21:55,0,3.53,2,1,Pellet,Left,77,33,77,11
11/15/2019 21:57,0,3.53,0,1,Poke,Left,78,33,77,nan
11/15/2019 22:05,0,3.53,2,1,Pellet,Left,78,33,78,470
11/15/2019 22:08,0,3.53,0,1,Poke,Left,79,33,78,nan
11/15/2019 22:08,0,3.53,2,1,Pellet,Left,79,33,79,1
11/15/2019 22:09,0,3.53,0,1,Poke,Left,79,34,79,nan
11/15/2019 23:13,0,3.52,0,1,Poke,Left,80,34,79,nan
11/15/2019 23:13,0,3.52,2,1,Pellet,Left,80,34,80,42
11/16/2019 0:51,0,3.51,0,1,Poke,Left,81,34,80,nan
11/16/2019 0:52,0,3.51,1,1,Pellet,Left,81,34,81,18
11/16/2019 0:52,0,3.52,0,1,Poke,Left,81,35,81,nan
11/16/2019 0:52,0,3.51,0,1,Poke,Left,82,35,81,nan
11/16/2019 0:53,0,3.51,1,1,Pellet,Left,82,35,82,1
11/16/2019 1:07,0,3.52,0,1,Poke,Left,82,36,82,nan
11/16/2019 1:07,0,3.52,0,1,Poke,Left,83,36,82,nan
11/16/2019 1:47,0,3.51,1,1,Pellet,Left,83,36,83,2399
11/16/2019 1:48,0,3.51,0,1,Poke,Left,84,36,83,nan
11/16/2019 1:50,0,3.51,1,1,Pellet,Left,84,36,84,105
11/16/2019 1:52,0,3.52,0,1,Poke,Left,84,37,84,nan
11/16/2019 1:53,0,3.51,0,1,Poke,Left,84,38,84,nan
11/16/2019 1:54,0,3.51,0,1,Poke,Left,85,38,84,nan
11/16/2019 1:55,0,3.52,1,1,Pellet,Left,85,38,85,21
11/16/2019 1:55,0,3.51,0,1,Poke,Left,86,38,85,nan
11/16/2019 2:10,0,3.51,1,1,Pellet,Left,86,38,86,905
11/16/2019 2:19,0,3.51,0,1,Poke,Left,87,38,86,nan
11/16/2019 2:19,0,3.51,2,1,Pellet,Left,87,38,87,10
11/16/2019 2:20,0,3.51,0,1,Poke,Left,88,38,87,nan
11/16/2019 2:20,0,3.51,1,1,Poke,Left,88,38,88,nan
11/16/2019 2:20,0,3.51,0,1,Poke,Left,89,38,88,nan
11/16/2019 2:20,0,3.5,2,1,Pellet,Left,89,38,89,12
11/16/2019 2:21,0,3.51,0,1,Poke,Left,90,38,89,nan
11/16/2019 2:21,0,3.51,2,1,Pellet,Left,90,38,90,10
11/16/2019 2:21,0,3.51,0,1,Poke,Left,91,38,90,nan
11/16/2019 3:05,0,3.51,2,1,Pellet,Left,91,38,91,845
11/16/2019 3:10,0,3.52,0,1,Poke,Left,92,38,91,nan
11/16/2019 3:11,0,3.52,1,1,Pellet,Left,92,38,92,1
11/16/2019 3:26,0,3.5,0,1,Poke,Left,93,38,92,nan
11/16/2019 3:29,0,3.51,1,1,Pellet,Left,93,38,93,39
11/16/2019 3:29,0,3.51,0,1,Poke,Left,93,39,93,nan
11/16/2019 3:32,0,3.49,0,1,Poke,Left,94,39,93,nan
11/16/2019 3:36,0,3.51,1,1,Pellet,Left,94,39,94,185
11/16/2019 4:02,0,3.51,0,1,Poke,Left,95,39,94,nan
11/16/2019 4:02,0,3.51,1,1,Pellet,Left,95,39,95,19
11/16/2019 4:49,0,3.5,0,1,Poke,Left,96,39,95,nan
11/16/2019 4:50,0,3.49,1,1,Pellet,Left,96,39,96,16
11/16/2019 4:51,0,3.51,0,1,Poke,Left,97,39,96,nan
11/16/2019 4:51,0,3.5,1,1,Pellet,Left,97,39,97,16
11/16/2019 5:31,0,3.5,0,1,Poke,Left,98,39,97,nan
11/16/2019 5:31,0,3.5,1,1,Pellet,Left,98,39,98,1
11/16/2019 5:31,0,3.51,0,1,Poke,Left,99,39,98,nan
11/16/2019 5:32,0,3.49,2,1,Pellet,Left,99,39,99,15
11/16/2019 5:35,0,3.49,0,1,Poke,Left,99,40,99,nan
11/16/2019 5:35,0,3.49,0,1,Poke,Left,100,40,99,nan
11/16/2019 6:15,0,3.49,1,1,Pellet,Left,100,40,100,2427
11/16/2019 6:18,0,3.49,0,1,Poke,Left,101,40,100,nan
11/16/2019 6:18,0,3.49,1,1,Pellet,Left,101,40,101,17
11/16/2019 7:12,0,3.49,0,1,Poke,Left,102,40,101,nan
11/16/2019 7:34,0,3.49,1,1,Pellet,Left,102,40,102,1281
11/16/2019 7:34,0,3.49,0,1,Poke,Left,103,40,102,nan
11/16/2019 7:35,0,3.49,1,1,Pellet,Left,103,40,103,17
11/16/2019 7:35,0,3.49,0,1,Poke,Left,104,40,103,nan
11/16/2019 9:32,0,3.49,1,1,Pellet,Left,104,40,104,248
11/16/2019 10:37,0,3.48,0,1,Poke,Left,104,41,104,nan
11/16/2019 10:37,0,3.49,0,1,Poke,Left,105,41,104,nan
11/16/2019 10:37,0,3.48,2,1,Pellet,Left,105,41,105,12
11/16/2019 10:41,0,3.48,0,1,Poke,Left,106,41,105,nan
11/16/2019 10:41,0,3.47,2,1,Pellet,Left,106,41,106,3
11/16/2019 10:41,0,3.48,0,1,Poke,Left,107,41,106,nan
11/16/2019 11:17,0,3.48,1,1,Pellet,Left,107,41,107,2111
11/16/2019 12:24,0,3.47,0,1,Poke,Left,107,42,107,nan
11/16/2019 12:24,0,3.47,0,1,Poke,Left,108,42,107,nan
11/16/2019 12:27,0,3.47,1,1,Pellet,Left,108,42,108,168
11/16/2019 12:28,0,3.47,0,1,Poke,Left,108,43,108,nan
11/16/2019 12:28,0,3.47,0,1,Poke,Left,108,44,108,nan
11/16/2019 12:28,0,3.47,0,1,Poke,Left,108,45,108,nan
11/16/2019 12:28,0,3.48,0,1,Poke,Left,109,45,108,nan
11/16/2019 12:28,0,3.47,1,1,Pellet,Left,109,45,109,18
11/16/2019 14:23,0,3.47,0,1,Poke,Left,110,45,109,nan
11/16/2019 14:35,0,3.47,1,1,Pellet,Left,110,45,110,418
11/16/2019 15:16,0,3.47,0,1,Poke,Left,110,46,110,nan
11/16/2019 15:26,0,3.47,0,1,Poke,Left,110,47,110,nan
11/16/2019 16:21,0,3.47,0,1,Poke,Left,111,47,110,nan
11/16/2019 16:23,0,3.47,2,1,Pellet,Left,111,47,111,155
11/16/2019 16:25,0,3.47,0,1,Poke,Left,111,48,111,nan
11/16/2019 18:19,0,3.48,0,1,Poke,Left,111,49,111,nan
11/16/2019 18:36,0,3.47,0,1,Poke,Left,111,50,111,nan
11/16/2019 18:36,0,3.47,0,1,Poke,Left,111,51,111,nan
11/16/2019 18:49,0,3.48,0,1,Poke,Left,112,51,111,nan
11/16/2019 18:49,0,3.47,1,1,Pellet,Left,112,51,112,13
11/16/2019 18:55,0,3.47,0,1,Poke,Left,112,52,112,nan
11/16/2019 18:55,0,3.47,0,1,Poke,Left,113,52,112,nan
11/16/2019 18:55,0,3.47,1,1,Pellet,Left,113,52,113,11
11/16/2019 18:56,0,3.47,0,1,Poke,Left,114,52,113,nan
11/16/2019 19:36,0,3.47,400,1,Pellet,Left,114,52,114,980
11/16/2019 19:46,0,3.47,0,1,Poke,Left,114,53,114,nan
11/16/2019 20:12,0,3.47,0,1,Poke,Left,114,54,114,nan
11/16/2019 20:12,0,3.47,0,1,Poke,Left,114,55,114,nan
11/16/2019 20:12,0,3.47,0,1,Poke,Left,115,55,114,nan
11/16/2019 20:13,0,3.47,2,1,Pellet,Left,115,55,115,10
11/16/2019 20:16,0,3.47,0,1,Poke,Left,115,56,115,nan
11/16/2019 21:12,0,3.47,0,1,Poke,Left,116,56,115,nan
11/16/2019 21:12,0,3.47,1,1,Pellet,Left,116,56,116,12
11/16/2019 21:16,0,3.47,0,1,Poke,Left,117,56,116,nan
11/16/2019 21:16,0,3.47,1,1,Pellet,Left,117,56,117,11
11/16/2019 23:26,0,3.47,0,1,Poke,Left,118,56,117,nan
11/16/2019 23:27,0,3.47,2,1,Pellet,Left,118,56,118,21
11/16/2019 23:27,0,3.47,0,1,Poke,Left,119,56,118,nan
11/16/2019 23:27,0,3.47,2,1,Pellet,Left,119,56,119,6
11/16/2019 23:28,0,3.47,0,1,Poke,Left,120,56,119,nan
11/16/2019 23:39,0,3.47,20,1,Pellet,Left,120,56,120,609
11/17/2019 1:02,0,3.47,0,1,Poke,Left,121,56,120,nan
11/17/2019 1:02,0,3.47,3,1,Pellet,Left,121,56,121,17
11/17/2019 1:12,0,3.47,0,1,Poke,Left,122,56,121,nan
11/17/2019 1:20,0,3.47,28,1,Pellet,Left,122,56,122,422
11/17/2019 2:10,0,3.48,0,1,Poke,Left,123,56,122,nan
11/17/2019 2:11,0,3.48,3,1,Pellet,Left,123,56,123,37
11/17/2019 2:21,0,3.48,0,1,Poke,Left,124,56,123,nan
11/17/2019 2:21,0,3.47,2,1,Pellet,Left,124,56,124,9
11/17/2019 3:06,0,3.48,0,1,Poke,Left,125,56,124,nan
11/17/2019 3:06,0,3.47,1,1,Pellet,Left,125,56,125,9
11/17/2019 3:19,0,3.48,0,1,Poke,Left,126,56,125,nan
11/17/2019 3:20,0,3.4,4,1,Pellet,Left,126,56,126,13
11/17/2019 3:56,0,3.49,0,1,Poke,Left,127,56,126,nan
11/17/2019 3:57,0,3.48,3,1,Pellet,Left,127,56,127,5
11/17/2019 8:49,0,3.49,0,1,Poke,Left,127,57,127,nan
11/17/2019 9:09,0,3.49,0,1,Poke,Left,127,58,127,nan
11/17/2019 9:09,0,3.49,0,1,Poke,Left,128,58,127,nan
11/17/2019 9:09,0,3.49,2,1,Pellet,Left,128,58,128,11
11/17/2019 9:12,0,3.49,0,1,Poke,Left,129,58,128,nan
11/17/2019 9:12,0,3.49,1,1,Pellet,Left,129,58,129,11
11/17/2019 11:15,0,3.49,0,1,Poke,Left,130,58,129,nan
11/17/2019 11:16,0,3.49,1,1,Pellet,Left,130,58,130,13
